,home_team,away_team,home_win,year
22320,United Arab Emirates,Japan,-1,2002
22321,Kazakhstan,Uzbekistan,-1,2002
22322,Libya,Bahrain,1,2002
22323,Indonesia,New Zealand,1,2002
22324,El Salvador,Guatemala,-1,2002
22325,Malta,Czech Republic,-1,2002
22326,Moldova,Georgia,-1,2002
22327,Poland,Lithuania,1,2002
22328,Slovakia,Spain,-1,2002
22329,Bahrain,Chad,-1,2002
22330,Libya,Jordan,-1,2002
22331,Saudi Arabia,Mali,1,2002
22332,Kuwait,Iran,-1,2002
22333,Qatar,China PR,-1,2002
22334,Tanzania,Zambia,-1,2002
22335,Uzbekistan,United Arab Emirates,-1,2002
22336,Algeria,Kenya,-1,2002
22337,Japan,South Korea,-1,2002
22338,Algeria,Zambia,-1,2002
22339,Tanzania,Kenya,-1,2002
22340,China PR,Saudi Arabia,1,2002
22341,Iran,Qatar,1,2002
22342,Kenya,Zambia,-1,2002
22343,United States,Jamaica,-1,2002
22344,Kazakhstan,Japan,-1,2002
22345,South Korea,United Arab Emirates,1,2002
22346,Saint Kitts and Nevis,Cuba,-1,2002
22347,Tanzania,Algeria,-1,2002
22348,Mexico,El Salvador,1,2002
22349,Vietnam,Malaysia,-1,2002
22350,Indonesia,Laos,1,2002
22351,Thailand,Myanmar,1,2002
22352,Brunei,Cambodia,-1,2002
22353,Moldova,Poland,-1,2002
22354,Malaysia,Philippines,1,2002
22355,Indonesia,Vietnam,-1,2002
22356,Brunei,Thailand,-1,2002
22357,Singapore,Myanmar,-1,2002
22358,Norway,Colombia,-1,2002
22359,Brazil,Morocco,1,2002
22360,Laos,Philippines,1,2002
22361,Indonesia,Malaysia,1,2002
22362,Singapore,Cambodia,1,2002
22363,Brunei,Myanmar,-1,2002
22364,Kuwait,China PR,-1,2002
22365,Armenia,Ukraine,-1,2002
22366,Austria,Belarus,1,2002
22367,Belgium,Wales,1,2002
22368,Cyprus,Luxembourg,1,2002
22369,Czech Republic,Slovakia,1,2002
22370,Finland,Hungary,-1,2002
22371,France,South Africa,1,2002
22372,Georgia,Poland,1,2002
22373,Germany,Albania,1,2002
22374,Greece,Denmark,-1,2002
22375,Iceland,Liechtenstein,1,2002
22376,Republic of Ireland,Romania,-1,2002
22377,Italy,England,-1,2002
22378,Kazakhstan,South Korea,-1,2002
22379,North Macedonia,Lithuania,-1,2002
22380,Malta,Serbia,-1,2002
22381,Netherlands,Turkey,-1,2002
22382,Portugal,Northern Ireland,1,2002
22383,Russia,Bulgaria,1,2002
22384,Saudi Arabia,Qatar,1,2002
22385,Scotland,Latvia,1,2002
22386,Slovenia,Croatia,-1,2002
22387,Spain,Faroe Islands,1,2002
22388,Sweden,Estonia,1,2002
22389,Switzerland,Azerbaijan,1,2002
22390,Uzbekistan,Japan,-1,2002
22391,Argentina,Uruguay,-1,2002
22392,Canada,Mexico,-1,2002
22393,Ecuador,Bolivia,1,2002
22394,Paraguay,Venezuela,1,2002
22395,Peru,Chile,-1,2002
22396,Indonesia,Philippines,1,2002
22397,Vietnam,Laos,1,2002
22398,Thailand,Cambodia,1,2002
22399,Singapore,Brunei,1,2002
22400,Vietnam,Philippines,1,2002
22401,Laos,Malaysia,1,2002
22402,Myanmar,Cambodia,-1,2002
22403,Singapore,Thailand,-1,2002
22404,Thailand,Vietnam,1,2002
22405,Indonesia,Singapore,1,2002
22406,Iran,China PR,1,2002
22407,Kuwait,Saudi Arabia,1,2002
22408,Haiti,Jamaica,-1,2002
22409,Kazakhstan,United Arab Emirates,1,2002
22410,Uzbekistan,South Korea,-1,2002
22411,Vietnam,Singapore,1,2002
22412,Indonesia,Thailand,-1,2002
22413,Haiti,Cuba,-1,2002
22414,Martinique,Cameroon,1,2002
22415,Cuba,Cameroon,-1,2002
22416,Haiti,Martinique,1,2002
22417,Kuwait,Qatar,-1,2002
22418,Saudi Arabia,Iran,1,2002
22419,Saint Lucia,Jamaica,-1,2002
22420,Uzbekistan,Kazakhstan,1,2002
22421,Antigua and Barbuda,Jamaica,-1,2002
22422,Japan,United Arab Emirates,-1,2002
22423,Croatia,Ukraine,1,2002
22424,Hungary,Serbia,-1,2002
22425,Republic of Ireland,Belgium,-1,2002
22426,Russia,Italy,-1,2002
22427,Saint Kitts and Nevis,Jamaica,-1,2002
22428,China PR,Qatar,-1,2002
22429,Iran,Kuwait,-1,2002
22430,South Korea,Japan,-1,2002
22431,Ivory Coast,Burkina Faso,-1,2002
22432,Mexico,United States,-1,2002
22433,Eswatini,Mauritius,-1,2002
22434,United Arab Emirates,Uzbekistan,-1,2002
22435,Tunisia,Bosnia and Herzegovina,1,2002
22436,Saudi Arabia,China PR,-1,2002
22437,Chile,Guatemala,1,2002
22438,Qatar,Iran,1,2002
22439,Japan,Kazakhstan,1,2002
22440,Canada,United States,-1,2002
22441,El Salvador,Jamaica,-1,2002
22442,Mexico,Costa Rica,-1,2002
22443,United Arab Emirates,South Korea,-1,2002
22444,Brazil,Wales,1,2002
22445,China PR,Kuwait,1,2002
22446,France,Scotland,1,2002
22447,Qatar,Saudi Arabia,-1,2002
22448,Mali,Mauritania,1,2002
22449,Belgium,Republic of Ireland,1,2002
22450,England,Cameroon,1,2002
22451,Germany,South Africa,1,2002
22452,Italy,Russia,1,2002
22453,Serbia,Hungary,1,2002
22454,Ukraine,Croatia,-1,2002
22455,Argentina,Colombia,-1,2002
22456,Chile,Bolivia,1,2002
22457,Costa Rica,Canada,1,2002
22458,Jamaica,Mexico,-1,2002
22459,Japan,Iran,1,2002
22460,Peru,Paraguay,1,2002
22461,Uruguay,Ecuador,1,2002
22462,United States,El Salvador,1,2002
22463,Senegal,Mali,-1,2002
22464,Spain,Romania,-1,2002
22465,Iran,Australia,-1,2002
22466,Morocco,Togo,1,2002
22467,Philippines,Estonia,-1,2002
22468,Gambia,Cape Verde,1,2002
22469,Mauritania,Senegal,-1,2002
22470,Australia,Iran,-1,2002
22471,Guinea,Mali,-1,2002
22472,Sierra Leone,Guinea-Bissau,1,2002
22473,Gambia,Mauritania,1,2002
22474,Senegal,Cape Verde,1,2002
22475,Guinea,Sierra Leone,1,2002
22476,Mali,Guinea-Bissau,1,2002
22477,Cape Verde,Mauritania,-1,2002
22478,Gambia,Senegal,-1,2002
22479,Egypt,Ghana,1,2002
22480,Guinea,Guinea-Bissau,1,2002
22481,Mali,Sierra Leone,-1,2002
22482,Gambia,Mali,-1,2002
22483,Guinea,Senegal,-1,2002
22484,Gambia,Guinea,-1,2002
22485,Mali,Senegal,1,2002
22486,Saudi Arabia,Iceland,-1,2002
22487,South Africa,Brazil,-1,2002
22488,Mexico,Australia,-1,2002
22489,Saudi Arabia,Brazil,-1,2002
22490,South Africa,Czech Republic,-1,2002
22491,United Arab Emirates,Uruguay,-1,2002
22492,Australia,Brazil,-1,2002
22493,Saudi Arabia,Mexico,-1,2002
22494,Czech Republic,Uruguay,-1,2002
22495,United Arab Emirates,South Africa,1,2002
22496,Brazil,Mexico,1,2002
22497,Saudi Arabia,Australia,1,2002
22498,Martinique,Trinidad and Tobago,1,2002
22499,United Arab Emirates,Czech Republic,-1,2002
22500,Uruguay,South Africa,1,2002
22501,Zambia,Nigeria,-1,2002
22502,Egypt,Togo,1,2002
22503,Lesotho,Eswatini,-1,2002
22504,Martinique,Trinidad and Tobago,1,2002
22505,Brazil,Czech Republic,1,2002
22506,Uruguay,Australia,-1,2002
22507,Egypt,Algeria,-1,2002
22508,Brazil,Australia,1,2002
22509,Czech Republic,Uruguay,1,2002
22510,Mozambique,Lesotho,-1,2002
22511,Algeria,Togo,-1,2002
22512,Egypt,Cameroon,1,2002
22513,Catalonia,Bulgaria,-1,2002
22514,Cameroon,Togo,1,2002
22515,Egypt,Algeria,-1,2002
22516,Basque Country,Yugoslavia,1,2002
22517,Burkina Faso,Ivory Coast,1,2002
22518,Lesotho,Eswatini,-1,2002
22519,Malawi,Zimbabwe,1,2002
22520,Barbados,Trinidad and Tobago,-1,2002
22521,Burkina Faso,Mozambique,1,2002
22522,Guinea,Togo,1,2002
22523,Malawi,Zimbabwe,-1,2002
22524,Burkina Faso,Mozambique,1,2002
22525,Trinidad and Tobago,Jamaica,-1,2002
22526,Malawi,Zambia,-1,2002
22527,Eswatini,Botswana,-1,2002
22528,Burkina Faso,Mali,-1,2002
22529,Togo,Mozambique,-1,2002
22530,Lesotho,Botswana,-1,2002
22531,Ghana,Mozambique,-1,2002
22532,Morocco,Angola,1,2002
22533,Gambia,Zambia,-1,2002
22534,Lesotho,Zimbabwe,-1,2002
22535,Ghana,Mozambique,1,2002
22536,Costa Rica,Honduras,-1,2002
22537,El Salvador,Trinidad and Tobago,1,2002
22538,Turkey,Albania,-1,2002
22539,Namibia,South Africa,1,2002
22540,United States,Sweden,1,2002
22541,Botswana,Mozambique,-1,2002
22542,Thailand,Egypt,-1,2002
22543,Egypt,South Korea,-1,2002
22544,Liberia,Burkina Faso,-1,2002
22545,Cameroon,Angola,1,2002
22546,France,Spain,1,2002
22547,Iran,Nigeria,-1,2002
22548,Italy,Slovakia,1,2002
22549,Tunisia,Serbia,-1,2002
22550,Ivory Coast,Mozambique,1,2002
22551,Jamaica,Sweden,-1,2002
22552,Thailand,South Korea,-1,2002
22553,Togo,Mali,1,2002
22554,Niger,Namibia,1,2002
22555,Egypt,South Korea,-1,2002
22556,Iran,Chile,-1,2002
22557,Tunisia,Guinea,1,2002
22558,Burkina Faso,Namibia,1,2002
22559,Guatemala,El Salvador,-1,2002
22560,Honduras,Trinidad and Tobago,-1,2002
22561,Ivory Coast,Cameroon,1,2002
22562,Togo,Mali,-1,2002
22563,United States,Cuba,1,2002
22564,Brazil,Jamaica,-1,2002
22565,Cuba,Costa Rica,-1,2002
22566,Mali,Tunisia,-1,2002
22567,New Zealand,Chile,-1,2002
22568,Trinidad and Tobago,Mexico,-1,2002
22569,Brazil,Guatemala,-1,2002
22570,Cyprus,Finland,-1,2002
22571,Iceland,Slovenia,-1,2002
22572,Morocco,Niger,1,2002
22573,Georgia,Latvia,1,2002
22574,Malta,Albania,-1,2002
22575,Slovenia,Slovakia,-1,2002
22576,Australia,Chile,-1,2002
22577,Burkina Faso,Cameroon,-1,2002
22578,Iceland,Slovakia,-1,2002
22579,Mexico,Honduras,1,2002
22580,New Zealand,South Korea,-1,2002
22581,United States,Costa Rica,1,2002
22582,Albania,Georgia,-1,2002
22583,Algeria,Guinea,-1,2002
22584,El Salvador,Brazil,-1,2002
22585,Guatemala,Jamaica,-1,2002
22586,Ivory Coast,Namibia,1,2002
22587,Malta,Latvia,1,2002
22588,Paraguay,Poland,1,2002
22589,South Africa,Angola,-1,2002
22590,DR Congo,Togo,1,2002
22591,Cyprus,Slovenia,1,2002
22592,Finland,Slovakia,-1,2002
22593,Ghana,Tunisia,1,2002
22594,Jamaica,El Salvador,1,2002
22595,Zambia,Morocco,-1,2002
22596,Albania,Latvia,-1,2002
22597,Egypt,Mozambique,1,2002
22598,Malta,Georgia,-1,2002
22599,United States,Brazil,1,2002
22600,Australia,South Korea,1,2002
22601,Burkina Faso,Algeria,1,2002
22602,Cameroon,Guinea,-1,2002
22603,England,Chile,-1,2002
22604,South Africa,Ivory Coast,-1,2002
22605,Angola,Namibia,-1,2002
22606,Ghana,Togo,-1,2002
22607,Jamaica,Mexico,-1,2002
22608,Tunisia,DR Congo,1,2002
22609,Morocco,Mozambique,1,2002
22610,Zambia,Egypt,-1,2002
22611,Australia,Japan,-1,2002
22612,Brazil,Jamaica,1,2002
22613,Burkina Faso,Guinea,1,2002
22614,Cameroon,Algeria,1,2002
22615,United States,Mexico,-1,2002
22616,Ghana,DR Congo,-1,2002
22617,Ivory Coast,Angola,1,2002
22618,South Africa,Namibia,1,2002
22619,Tunisia,Togo,1,2002
22620,Egypt,Morocco,-1,2002
22621,Zambia,Mozambique,1,2002
22622,Greece,Russia,-1,2002
22623,Israel,Turkey,1,2002
22624,Oman,Germany,-1,2002
22625,Cameroon,DR Congo,-1,2002
22626,Burkina Faso,Tunisia,-1,2002
22627,Ivory Coast,Egypt,-1,2002
22628,United States,Netherlands,-1,2002
22629,Antigua and Barbuda,Dominica,-1,2002
22630,Jamaica,Nigeria,-1,2002
22631,Morocco,South Africa,-1,2002
22632,Saudi Arabia,Germany,-1,2002
22633,Argentina,Serbia,1,2002
22634,Mexico,Netherlands,-1,2002
22635,Belgium,United States,1,2002
22636,Burkina Faso,Egypt,-1,2002
22637,DR Congo,South Africa,-1,2002
22638,France,Norway,-1,2002
22639,Israel,Poland,1,2002
22640,Burkina Faso,DR Congo,-1,2002
22641,South Africa,Egypt,-1,2002
22642,Barbados,Saint Kitts and Nevis,1,2002
22643,China PR,Hong Kong,1,2002
22644,Japan,South Korea,1,2002
22645,Aruba,French Guiana,1,2002
22646,Saint Lucia,Saint Kitts and Nevis,1,2002
22647,Suriname,Curaçao,-1,2002
22648,China PR,South Korea,-1,2002
22649,Japan,Hong Kong,1,2002
22650,Aruba,Curaçao,-1,2002
22651,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1,2002
22652,Suriname,French Guiana,-1,2002
22653,Aruba,Suriname,-1,2002
22654,Curaçao,French Guiana,1,2002
22655,Japan,China PR,-1,2002
22656,Hong Kong,South Korea,-1,2002
22657,Eswatini,Angola,-1,2002
22658,Argentina,Bulgaria,1,2002
22659,Haiti,Puerto Rico,1,2002
22660,Dominican Republic,Puerto Rico,1,2002
22661,Myanmar,Brunei,1,2002
22662,United States,Paraguay,-1,2002
22663,Alderney,Jersey,-1,2002
22664,Haiti,Dominican Republic,1,2002
22665,Laos,Brunei,1,2002
22666,Myanmar,Laos,1,2002
22667,Mexico,Paraguay,-1,2002
22668,Romania,Israel,-1,2002
22669,Saint Lucia,Barbados,1,2002
22670,Martinique,Barbados,1,2002
22671,Saint Lucia,Saint Vincent and the Grenadines,1,2002
22672,Azerbaijan,Moldova,1,2002
22673,Saint Lucia,Martinique,-1,2002
22674,United States Virgin Islands,British Virgin Islands,1,2002
22675,Singapore,Philippines,1,2002
22676,Austria,Hungary,-1,2002
22677,Belgium,Norway,-1,2002
22678,Colombia,Serbia,-1,2002
22679,Czech Republic,Republic of Ireland,1,2002
22680,Germany,Brazil,-1,2002
22681,North Macedonia,Bulgaria,1,2002
22682,Malta,Finland,-1,2002
22683,Northern Ireland,Slovakia,1,2002
22684,Poland,Slovenia,1,2002
22685,Russia,France,1,2002
22686,Scotland,Denmark,-1,2002
22687,Spain,Sweden,1,2002
22688,Switzerland,England,-1,2002
22689,Wales,Jamaica,-1,2002
22690,Cambodia,Philippines,-1,2002
22691,Singapore,Cambodia,1,2002
22692,Colombia,Paraguay,-1,2002
22693,Antigua and Barbuda,Saint Lucia,-1,2002
22694,Dominica,Guadeloupe,-1,2002
22695,South Korea,Japan,1,2002
22696,Saint Kitts and Nevis,British Virgin Islands,1,2002
22697,Guadeloupe,British Virgin Islands,1,2002
22698,Saint Kitts and Nevis,Dominica,-1,2002
22699,Dominica,British Virgin Islands,1,2002
22700,Saint Kitts and Nevis,Guadeloupe,1,2002
22701,Romania,Greece,1,2002
22702,Iran,Kuwait,-1,2002
22703,Grenada,Anguilla,1,2002
22704,Israel,Argentina,1,2002
22705,Mexico,Peru,1,2002
22706,Slovakia,South Korea,-1,2002
22707,North Macedonia,South Korea,-1,2002
22708,Antigua and Barbuda,Grenada,1,2002
22709,Guyana,Anguilla,1,2002
22710,Zimbabwe,Namibia,1,2002
22711,Iran,Hungary,-1,2002
22712,Jamaica,North Macedonia,-1,2002
22713,Latvia,Lithuania,-1,2002
22714,Austria,United States,-1,2002
22715,Belgium,Romania,-1,2002
22716,Bulgaria,Morocco,1,2002
22717,Chile,Colombia,-1,2002
22718,Croatia,Poland,1,2002
22719,Denmark,Norway,-1,2002
22720,England,Portugal,1,2002
22721,Germany,Nigeria,1,2002
22722,Hungary,North Macedonia,-1,2002
22723,Iran,Jamaica,1,2002
22724,Republic of Ireland,Argentina,-1,2002
22725,Italy,Paraguay,1,2002
22726,Northern Ireland,Switzerland,1,2002
22727,Russia,Turkey,1,2002
22728,Scotland,Finland,-1,2002
22729,Serbia,South Korea,1,2002
22730,Slovenia,Czech Republic,-1,2002
22731,Sweden,France,-1,2002
22732,Azerbaijan,Uzbekistan,1,2002
22733,Brazil,Argentina,-1,2002
22734,Chile,Lithuania,1,2002
22735,Tunisia,Georgia,-1,2002
22736,Angola,Zambia,-1,2002
22737,Jamaica,Saudi Arabia,-1,2002
22738,Jersey,Guernsey,1,2002
22739,Cayman Islands,Cuba,-1,2002
22740,Cuba,Bermuda,1,2002
22741,Estonia,Mexico,-1,2002
22742,Saudi Arabia,Trinidad and Tobago,1,2002
22743,Cayman Islands,Bermuda,1,2002
22744,Iceland,Saudi Arabia,-1,2002
22745,Argentina,Bosnia and Herzegovina,1,2002
22746,Corsica,Cameroon,-1,2002
22747,Estonia,Azerbaijan,-1,2002
22748,South Korea,Jamaica,1,2002
22749,United States,North Macedonia,-1,2002
22750,Zambia,Mozambique,1,2002
22751,Japan,Paraguay,-1,2002
22752,Latvia,Israel,-1,2002
22753,Saudi Arabia,Namibia,1,2002
22754,Canada,North Macedonia,1,2002
22755,Argentina,Chile,1,2002
22756,Cameroon,Burkina Faso,1,2002
22757,South Korea,Jamaica,-1,2002
22758,Norway,Mexico,1,2002
22759,South Africa,Zambia,-1,2002
22760,Czech Republic,Paraguay,1,2002
22761,Brittany,Cameroon,-1,2002
22762,England,Saudi Arabia,-1,2002
22763,Republic of Ireland,Mexico,-1,2002
22764,Chile,Uruguay,-1,2002
22765,Japan,Czech Republic,-1,2002
22766,Mozambique,Zimbabwe,-1,2002
22767,United States,Kuwait,1,2002
22768,Argentina,South Africa,1,2002
22769,Austria,Tunisia,1,2002
22770,Belgium,France,-1,2002
22771,Finland,Germany,-1,2002
22772,Hungary,Lithuania,1,2002
22773,South Korea,Czech Republic,-1,2002
22774,Morocco,England,-1,2002
22775,Netherlands,Cameroon,-1,2002
22776,Norway,Saudi Arabia,1,2002
22777,Poland,Russia,1,2002
22778,Saint Kitts and Nevis,Trinidad and Tobago,1,2002
22779,Sweden,Denmark,1,2002
22780,Belgium,England,-1,2002
22781,Morocco,France,-1,2002
22782,Serbia,Nigeria,1,2002
22783,Georgia,Russia,-1,2002
22784,Germany,Colombia,1,2002
22785,Namibia,Angola,-1,2002
22786,United States,Scotland,-1,2002
22787,Chile,Tunisia,1,2002
22788,Japan,Mexico,-1,2002
22789,Luxembourg,Cameroon,-1,2002
22790,Netherlands,Paraguay,1,2002
22791,Austria,Liechtenstein,1,2002
22792,Sweden,Italy,1,2002
22793,Andorra,Brazil,-1,2002
22794,Belgium,Colombia,1,2002
22795,Croatia,Iran,1,2002
22796,North Macedonia,Bosnia and Herzegovina,-1,2002
22797,Malta,Wales,-1,2002
22798,Romania,Paraguay,1,2002
22799,Saudi Arabia,Mexico,-1,2002
22800,Serbia,Japan,1,2002
22801,Spain,Northern Ireland,1,2002
22802,Chile,Morocco,-1,2002
22803,Estonia,Faroe Islands,1,2002
22804,South Korea,China PR,-1,2002
22805,Bulgaria,Algeria,1,2002
22806,Denmark,Cameroon,-1,2002
22807,Finland,France,-1,2002
22808,Germany,Luxembourg,1,2002
22809,Netherlands,Nigeria,1,2002
22810,Belgium,Paraguay,1,2002
22811,Croatia,Australia,1,2002
22812,Iceland,South Africa,-1,2002
22813,Kenya,Seychelles,-1,2002
22814,Romania,Moldova,1,2002
22815,Switzerland,Serbia,-1,2002
22816,Tunisia,Wales,1,2002
22817,Belarus,Lithuania,1,2002
22818,Brazil,Scotland,1,2002
22819,Morocco,Norway,-1,2002
22820,Cameroon,Austria,-1,2002
22821,Italy,Chile,-1,2002
22822,France,South Africa,1,2002
22823,Paraguay,Bulgaria,-1,2002
22824,Saudi Arabia,Denmark,-1,2002
22825,South Korea,Mexico,-1,2002
22826,Netherlands,Belgium,-1,2002
22827,Seychelles,Kenya,-1,2002
22828,Spain,Nigeria,-1,2002
22829,Argentina,Japan,1,2002
22830,Jamaica,Croatia,-1,2002
22831,Serbia,Iran,1,2002
22832,England,Tunisia,1,2002
22833,Germany,United States,1,2002
22834,Romania,Colombia,1,2002
22835,Brazil,Morocco,1,2002
22836,Scotland,Norway,-1,2002
22837,Chile,Austria,-1,2002
22838,Italy,Cameroon,1,2002
22839,France,Saudi Arabia,1,2002
22840,South Africa,Denmark,-1,2002
22841,Nigeria,Bulgaria,1,2002
22842,Spain,Paraguay,-1,2002
22843,Belgium,Mexico,-1,2002
22844,Japan,Croatia,-1,2002
22845,Netherlands,South Korea,1,2002
22846,Argentina,Jamaica,1,2002
22847,Germany,Serbia,-1,2002
22848,United States,Iran,-1,2002
22849,Colombia,Tunisia,1,2002
22850,Estonia,Andorra,1,2002
22851,Romania,England,1,2002
22852,Brazil,Norway,-1,2002
22853,Chile,Cameroon,-1,2002
22854,Italy,Austria,1,2002
22855,Scotland,Morocco,-1,2002
22856,Andorra,Azerbaijan,-1,2002
22857,France,Denmark,1,2002
22858,Nigeria,Paraguay,-1,2002
22859,South Africa,Saudi Arabia,-1,2002
22860,Spain,Bulgaria,1,2002
22861,Belgium,South Korea,-1,2002
22862,Estonia,Latvia,-1,2002
22863,Germany,Iran,1,2002
22864,Netherlands,Mexico,-1,2002
22865,United States,Serbia,-1,2002
22866,Argentina,Croatia,1,2002
22867,Azerbaijan,Lithuania,1,2002
22868,Colombia,England,-1,2002
22869,Japan,Jamaica,-1,2002
22870,Latvia,Andorra,1,2002
22871,Romania,Tunisia,-1,2002
22872,Brazil,Chile,1,2002
22873,Italy,Norway,1,2002
22874,Thailand,China PR,-1,2002
22875,Estonia,Lithuania,-1,2002
22876,France,Paraguay,1,2002
22877,Nigeria,Denmark,-1,2002
22878,Germany,Mexico,1,2002
22879,Lithuania,Andorra,1,2002
22880,Netherlands,Serbia,1,2002
22881,Argentina,England,-1,2002
22882,Romania,Croatia,-1,2002
22883,Oman,Syria,-1,2002
22884,Brazil,Denmark,1,2002
22885,France,Italy,-1,2002
22886,Germany,Croatia,-1,2002
22887,Netherlands,Argentina,1,2002
22888,Rwanda,Tanzania,1,2002
22889,Malawi,Mozambique,1,2002
22890,Rwanda,Tanzania,-1,2002
22891,Brazil,Netherlands,-1,2002
22892,France,Croatia,1,2002
22893,Malawi,Mozambique,-1,2002
22894,Uganda,Tanzania,1,2002
22895,Malawi,Mozambique,-1,2002
22896,Netherlands,Croatia,-1,2002
22897,France,Brazil,1,2002
22898,Ukraine,Poland,-1,2002
22899,Malawi,Zimbabwe,1,2002
22900,Uganda,Kenya,-1,2002
22901,Mozambique,Angola,-1,2002
22902,Lebanon,Palestine,1,2002
22903,Malawi,Zimbabwe,-1,2002
22904,Syria,Jordan,1,2002
22905,Curaçao,Haiti,-1,2002
22906,Jamaica,Cayman Islands,1,2002
22907,Martinique,Dominica,1,2002
22908,Senegal,Cape Verde,1,2002
22909,Trinidad and Tobago,Antigua and Barbuda,1,2002
22910,Lebanon,Jordan,-1,2002
22911,Palestine,Syria,-1,2002
22912,Antigua and Barbuda,Dominica,1,2002
22913,Burkina Faso,Niger,1,2002
22914,Cayman Islands,Haiti,-1,2002
22915,Jamaica,Curaçao,1,2002
22916,Trinidad and Tobago,Martinique,1,2002
22917,Benin,Ghana,-1,2002
22918,Antigua and Barbuda,Martinique,1,2002
22919,Curaçao,Cayman Islands,-1,2002
22920,Jamaica,Haiti,1,2002
22921,Jordan,Palestine,-1,2002
22922,Lebanon,Syria,-1,2002
22923,Niger,Ivory Coast,1,2002
22924,Senegal,Mali,1,2002
22925,Trinidad and Tobago,Dominica,1,2002
22926,Jamaica,Antigua and Barbuda,1,2002
22927,Trinidad and Tobago,Haiti,1,2002
22928,Guam,Northern Mariana Islands,1,2002
22929,Antigua and Barbuda,Haiti,-1,2002
22930,Kenya,Djibouti,1,2002
22931,Libya,Algeria,-1,2002
22932,Trinidad and Tobago,Jamaica,-1,2002
22933,Namibia,Malawi,1,2002
22934,Palau,Guam,-1,2002
22935,Uganda,Rwanda,1,2002
22936,Benin,Angola,1,2002
22937,Botswana,Mozambique,-1,2002
22938,Burundi,Tanzania,1,2002
22939,Chad,Congo,-1,2002
22940,Equatorial Guinea,Gabon,-1,2002
22941,Lesotho,Mauritius,-1,2002
22942,Mali,Cape Verde,1,2002
22943,Niger,Liberia,1,2002
22944,São Tomé and Príncipe,Togo,-1,2002
22945,Eswatini,Madagascar,-1,2002
22946,Guam,Northern Mariana Islands,-1,2002
22947,Réunion,Mauritius,1,2002
22948,Madagascar,Comoros,1,2002
22949,Zambia,Namibia,-1,2002
22950,Benin,Niger,-1,2002
22951,Seychelles,Comoros,1,2002
22952,Réunion,Mauritius,1,2002
22953,Madagascar,Seychelles,1,2002
22954,Azerbaijan,Georgia,1,2002
22955,Madagascar,Mauritius,1,2002
22956,Réunion,Seychelles,1,2002
22957,Algeria,Libya,1,2002
22958,Kenya,Djibouti,1,2002
22959,Malawi,Namibia,-1,2002
22960,Mozambique,Botswana,1,2002
22961,Tanzania,Burundi,-1,2002
22962,Thailand,Uzbekistan,1,2002
22963,Mauritius,Seychelles,-1,2002
22964,Réunion,Madagascar,-1,2002
22965,Angola,Benin,1,2002
22966,Cape Verde,Mali,-1,2002
22967,Congo,Chad,-1,2002
22968,Gabon,Equatorial Guinea,1,2002
22969,Liberia,Niger,1,2002
22970,Lithuania,Moldova,-1,2002
22971,Rwanda,Uganda,-1,2002
22972,Armenia,Lebanon,1,2002
22973,Poland,Israel,1,2002
22974,Togo,São Tomé and Príncipe,1,2002
22975,Austria,France,-1,2002
22976,Bosnia and Herzegovina,Faroe Islands,1,2002
22977,Cyprus,Albania,1,2002
22978,Czech Republic,Denmark,1,2002
22979,Hungary,Slovenia,1,2002
22980,Iceland,Latvia,1,2002
22981,Lithuania,Belarus,-1,2002
22982,Norway,Romania,-1,2002
22983,Portugal,Mozambique,1,2002
22984,Slovakia,Finland,-1,2002
22985,Sweden,Russia,1,2002
22986,Ukraine,Georgia,1,2002
22987,Estonia,Moldova,-1,2002
22988,Burkina Faso,Togo,-1,2002
22989,Mauritius,Lesotho,1,2002
22990,Madagascar,Eswatini,-1,2002
22991,Malaysia,Singapore,-1,2002
22992,Vietnam,Laos,1,2002
22993,Indonesia,Philippines,1,2002
22994,Thailand,Myanmar,-1,2002
22995,Malaysia,Laos,-1,2002
22996,Vietnam,Singapore,-1,2002
22997,Indonesia,Myanmar,1,2002
22998,Thailand,Philippines,1,2002
22999,Angola,Zimbabwe,1,2002
23000,Burkina Faso,Ivory Coast,-1,2002
23001,Singapore,Laos,1,2002
23002,Vietnam,Malaysia,1,2002
23003,Burkina Faso,Senegal,-1,2002
23004,Myanmar,Philippines,1,2002
23005,Thailand,Indonesia,1,2002
23006,Cook Islands,Samoa,1,2002
23007,Malta,Germany,-1,2002
23008,Morocco,Senegal,1,2002
23009,Romania,Liechtenstein,1,2002
23010,Serbia,Switzerland,-1,2002
23011,Singapore,Indonesia,1,2002
23012,Tonga,American Samoa,1,2002
23013,Cook Islands,American Samoa,1,2002
23014,Tahiti,Tonga,1,2002
23015,Vietnam,Thailand,1,2002
23016,Armenia,Andorra,1,2002
23017,Austria,Israel,-1,2002
23018,Belarus,Denmark,-1,2002
23019,Bosnia and Herzegovina,Estonia,-1,2002
23020,Cook Islands,Tonga,-1,2002
23021,Cyprus,Spain,1,2002
23022,Fiji,New Caledonia,1,2002
23023,Finland,Moldova,1,2002
