,home_team,away_team,home_win,year
17300,Maldives,Mayotte,-1,2018
16042,Maldives,Myanmar,-1,2018
17816,Maldives,Nepal,-1,2018
19457,Maldives,Oman,-1,2018
16059,Maldives,Palestine,-1,2018
18902,Maldives,Palestine,-1,2018
16078,Maldives,Philippines,-1,2018
17107,Maldives,Qatar,-1,2018
16896,Maldives,Tajikistan,-1,2018
18093,Maldives,Yemen,-1,2018
16718,Mali,Algeria,1,2018
18384,Mali,Benin,1,2018
17737,Mali,Botswana,1,2018
16814,Mali,Cameroon,-1,2018
18752,Mali,Egypt,-1,2018
17891,Mali,Equatorial Guinea,1,2018
16575,Mali,Ethiopia,-1,2018
18633,Mali,Gabon,-1,2018
19036,Mali,Gabon,1,2018
16066,Mali,Guinea,-1,2018
19389,Mali,Ivory Coast,-1,2018
16396,Mali,Malawi,1,2018
19344,Mali,Morocco,-1,2018
15974,Mali,Senegal,-1,2018
16789,Mali,South Africa,-1,2018
17144,Mali,South Sudan,1,2018
17422,Malta,Azerbaijan,-1,2018
17123,Malta,Bulgaria,-1,2018
17602,Malta,Croatia,-1,2018
19266,Malta,England,-1,2018
19526,Malta,Estonia,-1,2018
18681,Malta,Iceland,-1,2018
16539,Malta,Italy,-1,2018
17079,Malta,Lithuania,1,2018
19371,Malta,Lithuania,-1,2018
17864,Malta,Moldova,-1,2018
16479,Malta,Norway,-1,2018
18387,Malta,Scotland,-1,2018
18865,Malta,Slovakia,-1,2018
18615,Malta,Slovenia,-1,2018
18977,Malta,Ukraine,1,2018
17837,Martinique,British Virgin Islands,1,2018
19112,Martinique,Curaçao,-1,2018
19118,Martinique,French Guiana,-1,2018
17795,Martinique,Guadeloupe,1,2018
18080,Martinique,Guadeloupe,1,2018
18923,Martinique,Guadeloupe,1,2018
16631,Martinique,Haiti,-1,2018
19193,Martinique,Nicaragua,1,2018
18002,Martinique,Panama,-1,2018
18836,Mauritania,Benin,1,2018
18109,Mauritania,Cameroon,-1,2018
18462,Mauritania,Canada,-1,2018
19390,Mauritania,Comoros,-1,2018
18874,Mauritania,Congo,1,2018
16027,Mauritania,Equatorial Guinea,1,2018
17892,Mauritania,Gambia,1,2018
16010,Mauritania,Mauritius,1,2018
15975,Mauritania,Niger,-1,2018
16977,Mauritania,Niger,1,2018
19345,Mauritania,Niger,-1,2018
17396,Mauritania,South Africa,1,2018
17603,Mauritania,South Sudan,1,2018
17675,Mauritania,Tunisia,-1,2018
16305,Mauritania,Uganda,-1,2018
19119,Mauritius,Angola,-1,2018
16885,Mauritius,Burundi,-1,2018
18903,Mauritius,Comoros,-1,2018
18158,Mauritius,Ghana,-1,2018
17484,Mauritius,Kenya,-1,2018
17314,Mauritius,Madagascar,1,2018
18232,Mauritius,Malawi,-1,2018
16014,Mauritius,Mauritania,-1,2018
17423,Mauritius,Mozambique,1,2018
17915,Mauritius,Rwanda,1,2018
19226,Mauritius,Saint Kitts and Nevis,-1,2018
16930,Mauritius,Togo,-1,2018
17305,Mayotte,Madagascar,-1,2018
17312,Mayotte,Mauritius,1,2018
19141,Menorca,Alderney,1,2018
17265,Menorca,Guernsey,-1,2018
19167,Menorca,Guernsey,-1,2018
19121,Menorca,Orkney,1,2018
17244,Menorca,Saare County,1,2018
17268,Menorca,Shetland,1,2018
17458,Mexico,Argentina,-1,2018
16426,Mexico,Bolivia,1,2018
17124,Mexico,Bolivia,-1,2018
16155,Mexico,Bosnia and Herzegovina,-1,2018
16212,Mexico,Cameroon,1,2018
17971,Mexico,Canada,1,2018
16374,Mexico,Chile,-1,2018
18252,Mexico,Chile,-1,2018
17231,Mexico,Costa Rica,-1,2018
17293,Mexico,Costa Rica,1,2018
18837,Mexico,Costa Rica,1,2018
18937,Mexico,Croatia,-1,2018
17276,Mexico,Cuba,1,2018
16119,Mexico,Ecuador,1,2018
17215,Mexico,Ecuador,-1,2018
17688,Mexico,El Salvador,1,2018
19196,Mexico,El Salvador,1,2018
17034,Mexico,Guatemala,1,2018
18425,Mexico,Honduras,-1,2018
19003,Mexico,Honduras,1,2018
19216,Mexico,Honduras,1,2018
18787,Mexico,Iceland,1,2018
18200,Mexico,Jamaica,1,2018
19203,Mexico,Jamaica,-1,2018
19218,Mexico,Jamaica,-1,2018
18497,Mexico,New Zealand,1,2018
19107,Mexico,New Zealand,1,2018
16523,Mexico,Panama,1,2018
18552,Mexico,Panama,1,2018
19267,Mexico,Panama,1,2018
18030,Mexico,Paraguay,1,2018
19171,Mexico,Paraguay,1,2018
16186,Mexico,Portugal,-1,2018
18942,Mexico,Republic of Ireland,1,2018
15931,Mexico,South Korea,1,2018
19391,Mexico,Trinidad and Tobago,1,2018
19063,Mexico,United States,-1,2018
18159,Mexico,Uruguay,1,2018
18224,Mexico,Venezuela,-1,2018
16460,Moldova,Austria,-1,2018
19435,Moldova,Austria,-1,2018
16079,Moldova,Canada,-1,2018
19064,Moldova,Georgia,-1,2018
16654,Moldova,Liechtenstein,-1,2018
17459,Moldova,Montenegro,-1,2018
15923,Moldova,Norway,-1,2018
15926,Moldova,Poland,-1,2018
18516,Moldova,Republic of Ireland,-1,2018
17528,Moldova,Russia,-1,2018
16062,Moldova,Saudi Arabia,1,2018
18463,Moldova,Serbia,-1,2018
15924,Moldova,Sweden,-1,2018
16912,Moldova,Sweden,-1,2018
19346,Moldova,Wales,-1,2018
18590,Mongolia,Laos,-1,2018
16295,Mongolia,Northern Mariana Islands,1,2018
18581,Mongolia,Sri Lanka,1,2018
18296,Mongolia,Taiwan,-1,2018
16870,Mongolia,Timor-Leste,1,2018
19037,Montenegro,Armenia,1,2018
17529,Montenegro,Austria,-1,2018
17972,Montenegro,Belarus,-1,2018
19372,Montenegro,Denmark,-1,2018
15976,Montenegro,Ghana,1,2018
16073,Montenegro,Iran,-1,2018
18958,Montenegro,Iran,-1,2018
18498,Montenegro,Kazakhstan,1,2018
17397,Montenegro,Liechtenstein,1,2018
16407,Montenegro,Moldova,1,2018
18866,Montenegro,Poland,-1,2018
19310,Montenegro,Romania,1,2018
16655,Montenegro,Sweden,-1,2018
16978,Montserrat,Curaçao,-1,2018
16103,Montserrat,United States Virgin Islands,1,2018
16614,Morocco,Benin,1,2018
18838,Morocco,Burkina Faso,1,2018
18553,Morocco,Canada,1,2018
17973,Morocco,Cape Verde,1,2018
16461,Morocco,Central African Republic,1,2018
18019,Morocco,Congo,1,2018
17649,Morocco,Equatorial Guinea,1,2018
18731,Morocco,Finland,-1,2018
15977,Morocco,Gabon,-1,2018
19408,Morocco,Gabon,1,2018
17572,Morocco,Guinea,-1,2018
17530,Morocco,Ivory Coast,-1,2018
18634,Morocco,Ivory Coast,-1,2018
18772,Morocco,Ivory Coast,1,2018
16540,Morocco,Kenya,1,2018
16397,Morocco,Libya,1,2018
17125,Morocco,Libya,1,2018
19268,Morocco,Mali,1,2018
18940,Morocco,Netherlands,-1,2018
16339,Morocco,Qatar,-1,2018
18385,Morocco,São Tomé and Príncipe,1,2018
18682,Morocco,Togo,1,2018
18759,Morocco,Togo,1,2018
18904,Morocco,Tunisia,1,2018
16931,Morocco,Uruguay,-1,2018
16672,Morocco,Zimbabwe,1,2018
15978,Mozambique,Angola,-1,2018
18852,Mozambique,Angola,1,2018
16505,Mozambique,Cape Verde,1,2018
17632,Mozambique,Gabon,1,2018
17925,Mozambique,Ghana,-1,2018
19286,Mozambique,Kenya,-1,2018
18905,Mozambique,Lesotho,1,2018
19165,Mozambique,Madagascar,-1,2018
17022,Mozambique,Malawi,-1,2018
18369,Mozambique,Mauritius,1,2018
16440,Mozambique,Niger,-1,2018
17167,Mozambique,Rwanda,-1,2018
18683,Mozambique,South Africa,-1,2018
16040,Mozambique,South Sudan,1,2018
16306,Mozambique,Tanzania,1,2018
16656,Mozambique,Zambia,-1,2018
19130,Mozambique,Zimbabwe,-1,2018
18703,Myanmar,Cambodia,1,2018
18172,Myanmar,Hong Kong,1,2018
18883,Myanmar,India,-1,2018
18574,Myanmar,Indonesia,-1,2018
17714,Myanmar,Kuwait,1,2018
19444,Myanmar,Kyrgyzstan,-1,2018
17584,Myanmar,Laos,1,2018
17493,Myanmar,Lebanon,-1,2018
18025,Myanmar,Malaysia,-1,2018
18708,Myanmar,Malaysia,1,2018
19232,Myanmar,Malaysia,1,2018
17432,Myanmar,New Zealand,-1,2018
18659,Myanmar,Oman,-1,2018
16048,Myanmar,Palestine,-1,2018
16328,Myanmar,Palestine,1,2018
18103,Myanmar,Singapore,-1,2018
17186,Myanmar,South Korea,-1,2018
18711,Myanmar,Thailand,-1,2018
19364,Myanmar,Thailand,-1,2018
16546,Myanmar,Timor-Leste,-1,2018
18698,Myanmar,Vietnam,-1,2018
18253,Namibia,Botswana,-1,2018
17974,Namibia,Burundi,-1,2018
16028,Namibia,Congo,1,2018
19180,Namibia,Eswatini,1,2018
17604,Namibia,Gambia,1,2018
15917,Namibia,Ghana,-1,2018
17650,Namibia,Guinea,-1,2018
19172,Namibia,Lesotho,-1,2018
17026,Namibia,Madagascar,1,2018
17008,Namibia,Mauritius,1,2018
17035,Namibia,Mozambique,1,2018
18266,Namibia,Mozambique,1,2018
18138,Namibia,Niger,1,2018
17398,Namibia,Senegal,-1,2018
17003,Namibia,Seychelles,-1,2018
15979,Namibia,Tanzania,-1,2018
17626,Namibia,Zambia,-1,2018
18278,Namibia,Zambia,1,2018
17013,Namibia,Zimbabwe,1,2018
19514,Namibia,Zimbabwe,1,2018
18583,Nepal,Brunei,1,2018
16871,Nepal,India,-1,2018
18635,Nepal,Laos,-1,2018
18684,Nepal,Macau,1,2018
19556,Nepal,Philippines,-1,2018
17789,Nepal,Sri Lanka,-1,2018
17812,Nepal,Sri Lanka,1,2018
19347,Nepal,Tajikistan,-1,2018
19086,Nepal,Yemen,-1,2018
16278,Netherlands,Argentina,-1,2018
18481,Netherlands,Belarus,1,2018
18591,Netherlands,Belgium,-1,2018
19302,Netherlands,Bulgaria,1,2018
16248,Netherlands,Chile,1,2018
16275,Netherlands,Costa Rica,-1,2018
17605,Netherlands,Czech Republic,-1,2018
16029,Netherlands,Ecuador,-1,2018
17893,Netherlands,France,-1,2018
18532,Netherlands,France,-1,2018
16120,Netherlands,Ghana,1,2018
18348,Netherlands,Greece,-1,2018
17354,Netherlands,Iceland,-1,2018
18906,Netherlands,Italy,-1,2018
18959,Netherlands,Ivory Coast,1,2018
16480,Netherlands,Kazakhstan,1,2018
16673,Netherlands,Latvia,1,2018
19015,Netherlands,Luxembourg,1,2018
16266,Netherlands,Mexico,1,2018
16609,Netherlands,Mexico,-1,2018
16979,Netherlands,Spain,1,2018
19458,Netherlands,Sweden,1,2018
16932,Netherlands,Turkey,-1,2018
17050,Netherlands,United States,-1,2018
16169,Netherlands,Wales,1,2018
19576,New Caledonia,Estonia,-1,2018
19065,New Caledonia,Fiji,1,2018
18275,New Caledonia,Malaysia,-1,2018
18685,New Caledonia,New Zealand,-1,2018
18081,New Caledonia,Samoa,1,2018
19617,New Caledonia,Solomon Islands,-1,2018
18031,New Zealand,Fiji,1,2018
18907,New Zealand,Fiji,1,2018
18197,New Zealand,New Caledonia,1,2018
18636,New Zealand,New Caledonia,1,2018
19515,New Zealand,Peru,-1,2018
19113,New Zealand,Portugal,-1,2018
18136,New Zealand,Solomon Islands,1,2018
19269,New Zealand,Solomon Islands,1,2018
16104,New Zealand,South Africa,-1,2018
16875,Nicaragua,Anguilla,1,2018
18760,Nicaragua,Belize,1,2018
18947,Nicaragua,Bolivia,-1,2018
17784,Nicaragua,Cuba,1,2018
17785,Nicaragua,Cuba,1,2018
19479,Nicaragua,Dominican Republic,-1,2018
16697,Nicaragua,El Salvador,-1,2018
17476,Nicaragua,Jamaica,-1,2018
17075,Nicaragua,Suriname,1,2018
18717,Nicaragua,Trinidad and Tobago,1,2018
18719,Nicaragua,Trinidad and Tobago,-1,2018
17330,Niger,Burkina Faso,-1,2018
18386,Niger,Burundi,1,2018
17676,Niger,Cameroon,-1,2018
16375,Niger,Cape Verde,-1,2018
19038,Niger,Eswatini,-1,2018
17061,Niger,Gabon,1,2018
16719,Niger,Mozambique,-1,2018
17168,Niger,Namibia,1,2018
17975,Niger,Senegal,-1,2018
17606,Niger,Somalia,1,2018
19249,Niger,Togo,-1,2018
16327,Niger,Uganda,1,2018
16506,Niger,Zambia,-1,2018
18637,Nigeria,Algeria,1,2018
16257,Nigeria,Argentina,-1,2018
16240,Nigeria,Bosnia and Herzegovina,1,2018
17563,Nigeria,Cameroon,1,2018
19270,Nigeria,Cameroon,1,2018
16376,Nigeria,Congo,-1,2018
17507,Nigeria,DR Congo,-1,2018
17894,Nigeria,Egypt,-1,2018
17738,Nigeria,Eswatini,1,2018
15918,Nigeria,Ethiopia,1,2018
16778,Nigeria,Ivory Coast,-1,2018
18020,Nigeria,Mali,1,2018
17460,Nigeria,Niger,1,2018
16087,Nigeria,Scotland,-1,2018
18817,Nigeria,Senegal,-1,2018
16720,Nigeria,South Africa,-1,2018
19039,Nigeria,South Africa,-1,2018
16576,Nigeria,Sudan,1,2018
18370,Nigeria,Tanzania,1,2018
18943,Nigeria,Togo,1,2018
16886,Nigeria,Uganda,-1,2018
19409,Nigeria,Zambia,1,2018
17731,North Korea,Bahrain,1,2018
16613,North Korea,Hong Kong,1,2018
17303,North Korea,Japan,1,2018
16591,North Korea,Kuwait,-1,2018
19338,North Korea,Lebanon,-1,2018
19499,North Korea,Malaysia,1,2018
17502,North Korea,Philippines,-1,2018
16788,North Korea,Saudi Arabia,-1,2018
19619,North Korea,South Korea,-1,2018
18579,North Korea,Taiwan,1,2018
18315,North Korea,United Arab Emirates,1,2018
17195,North Korea,Uzbekistan,1,2018
17595,North Korea,Yemen,1,2018
19342,North Macedonia,Albania,-1,2018
16960,North Macedonia,Australia,-1,2018
16911,North Macedonia,Belarus,-1,2018
18901,North Macedonia,Belarus,1,2018
17967,North Macedonia,Bulgaria,-1,2018
16072,North Macedonia,Cameroon,-1,2018
18091,North Macedonia,Iran,-1,2018
18461,North Macedonia,Israel,-1,2018
18515,North Macedonia,Italy,-1,2018
15972,North Macedonia,Latvia,1,2018
17735,North Macedonia,Lebanon,-1,2018
19434,North Macedonia,Liechtenstein,1,2018
16459,North Macedonia,Luxembourg,1,2018
17647,North Macedonia,Montenegro,1,2018
19512,North Macedonia,Norway,1,2018
16102,North Macedonia,Qatar,-1,2018
16652,North Macedonia,Slovakia,-1,2018
17456,North Macedonia,Spain,-1,2018
19062,North Macedonia,Spain,-1,2018
18966,North Macedonia,Turkey,-1,2018
17527,North Macedonia,Ukraine,-1,2018
18995,Northern Cyprus,Abkhazia,-1,2018
18961,Northern Cyprus,Kárpátalja,1,2018
19049,Northern Cyprus,Padania,-1,2018
18071,Northern Cyprus,Raetia,1,2018
18980,Northern Cyprus,South Ossetia,1,2018
19022,Northern Cyprus,Székely Land,1,2018
18616,Northern Ireland,Azerbaijan,1,2018
18021,Northern Ireland,Belarus,1,2018
18686,Northern Ireland,Croatia,-1,2018
19311,Northern Ireland,Czech Republic,1,2018
16507,Northern Ireland,Faroe Islands,1,2018
16947,Northern Ireland,Finland,1,2018
18267,Northern Ireland,Germany,-1,2018
19373,Northern Ireland,Germany,-1,2018
17508,Northern Ireland,Greece,1,2018
17436,Northern Ireland,Hungary,-1,2018
17677,Northern Ireland,Latvia,1,2018
18948,Northern Ireland,New Zealand,1,2018
18867,Northern Ireland,Norway,1,2018
17040,Northern Ireland,Qatar,-1,2018
17145,Northern Ireland,Romania,-1,2018
18499,Northern Ireland,San Marino,1,2018
17933,Northern Ireland,Slovenia,1,2018
19487,Northern Ireland,Switzerland,-1,2018
16297,Northern Mariana Islands,Macau,1,2018
18297,Northern Mariana Islands,Macau,-1,2018
18299,Northern Mariana Islands,Mongolia,-1,2018
17126,Norway,Azerbaijan,-1,2018
19271,Norway,Azerbaijan,1,2018
18333,Norway,Belarus,-1,2018
16541,Norway,Bulgaria,1,2018
17424,Norway,Croatia,1,2018
19040,Norway,Czech Republic,-1,2018
16610,Norway,Estonia,-1,2018
17976,Norway,Finland,1,2018
18388,Norway,Germany,-1,2018
17651,Norway,Hungary,-1,2018
18082,Norway,Iceland,1,2018
16427,Norway,Italy,-1,2018
17550,Norway,Malta,1,2018
19424,Norway,Northern Ireland,1,2018
15925,Norway,Poland,-1,2018
16121,Norway,Russia,-1,2018
18554,Norway,San Marino,1,2018
17080,Norway,Sweden,-1,2018
19087,Norway,Sweden,-1,2018
16321,Norway,United Arab Emirates,-1,2018
16761,Occitania,Ellan Vannin,1,2018
16178,Occitania,Iraqi Kurdistan,-1,2018
19234,Oman,Afghanistan,1,2018
16961,Oman,Algeria,-1,2018
18555,Oman,Bahrain,-1,2018
18908,Oman,Bhutan,1,2018
16481,Oman,Costa Rica,-1,2018
15929,Oman,Finland,-1,2018
17865,Oman,Guam,1,2018
17607,Oman,India,1,2018
17509,Oman,Iran,-1,2018
15932,Oman,Jordan,-1,2018
18482,Oman,Jordan,-1,2018
16799,Oman,Kuwait,1,2018
16897,Oman,Malaysia,1,2018
19348,Oman,Maldives,1,2018
17652,Oman,New Zealand,-1,2018
16731,Oman,Qatar,-1,2018
15980,Oman,Singapore,1,2018
17051,Oman,Syria,-1,2018
17481,Oman,Syria,1,2018
18949,Oman,Syria,-1,2018
17355,Oman,Turkmenistan,1,2018
18308,Oman,Turkmenistan,1,2018
19633,Oman,United Arab Emirates,-1,2018
16542,Oman,Uruguay,-1,2018
16599,Oman,Yemen,1,2018
17323,Oman,Yemen,1,2018
19132,Orkney,Alderney,1,2018
19142,Orkney,Jersey,-1,2018
19159,Orkney,Shetland,1,2018
16177,Padania,Abkhazia,-1,2018
19023,Padania,Abkhazia,-1,2018
16171,Padania,County of Nice,-1,2018
17217,Padania,Ellan Vannin,1,2018
18969,Padania,Ellan Vannin,1,2018
17222,Padania,Felvidék,1,2018
18998,Padania,Felvidék,1,2018
16202,Padania,Iraqi Kurdistan,-1,2018
18051,Padania,Northern Cyprus,-1,2018
18169,Padania,Northern Cyprus,-1,2018
18146,Padania,Panjab,1,2018
17210,Padania,Romani people,1,2018
16853,Pakistan,Afghanistan,1,2018
16524,Pakistan,Palestine,-1,2018
16874,Pakistan,Yemen,-1,2018
16080,Palestine,Afghanistan,1,2018
19459,Palestine,Bhutan,1,2018
16795,Palestine,Jordan,-1,2018
16043,Palestine,Kyrgyzstan,1,2018
17653,Palestine,Malaysia,1,2018
19557,Palestine,Maldives,1,2018
19088,Palestine,Oman,1,2018
16105,Palestine,Philippines,1,2018
17628,Palestine,Saudi Arabia,-1,2018
16377,Palestine,Taiwan,1,2018
18426,Palestine,Tajikistan,-1,2018
17977,Palestine,Timor-Leste,1,2018
17461,Palestine,United Arab Emirates,-1,2018
18176,Panama,Bolivia,1,2018
16698,Panama,Canada,-1,2018
16980,Panama,Costa Rica,1,2018
17755,Panama,Costa Rica,-1,2018
18768,Panama,Costa Rica,1,2018
19460,Panama,Costa Rica,1,2018
16316,Panama,Cuba,1,2018
17807,Panama,Cuba,1,2018
17044,Panama,Ecuador,-1,2018
17272,Panama,Haiti,-1,2018
17978,Panama,Haiti,1,2018
19089,Panama,Honduras,-1,2018
18357,Panama,Jamaica,1,2018
19207,Panama,Martinique,1,2018
17295,Panama,Mexico,-1,2018
18687,Panama,Mexico,-1,2018
19200,Panama,Nicaragua,1,2018
19349,Panama,Trinidad and Tobago,1,2018
18909,Panama,United States,-1,2018
17041,Panjab,Alderney,1,2018
17788,Panjab,Chagos Islands,1,2018
18001,Panjab,Jersey,-1,2018
18044,Papua New Guinea,New Caledonia,-1,2018
18208,Papua New Guinea,New Zealand,-1,2018
18160,Papua New Guinea,Samoa,1,2018
18198,Papua New Guinea,Solomon Islands,1,2018
19090,Papua New Guinea,Solomon Islands,-1,2018
18083,Papua New Guinea,Tahiti,-1,2018
18818,Papua New Guinea,Tahiti,-1,2018
17608,Paraguay,Argentina,-1,2018
17739,Paraguay,Bolivia,1,2018
17979,Paraguay,Brazil,-1,2018
18349,Paraguay,Chile,1,2018
18464,Paraguay,Colombia,-1,2018
18819,Paraguay,Ecuador,1,2018
17062,Paraguay,Honduras,-1,2018
17199,Paraguay,Jamaica,1,2018
16632,Paraguay,Peru,1,2018
18601,Paraguay,Peru,-1,2018
16398,Paraguay,United Arab Emirates,-1,2018
19350,Paraguay,Uruguay,-1,2018
19461,Paraguay,Venezuela,-1,2018
18465,Peru,Argentina,-1,2018
19250,Peru,Bolivia,1,2018
18688,Peru,Brazil,-1,2018
17609,Peru,Chile,-1,2018
18247,Peru,Colombia,-1,2018
19462,Peru,Colombia,-1,2018
18427,Peru,Ecuador,1,2018
16566,Peru,Guatemala,1,2018
19100,Peru,Jamaica,1,2018
17045,Peru,Mexico,-1,2018
19572,Peru,New Zealand,1,2018
16307,Peru,Panama,1,2018
16699,Peru,Paraguay,1,2018
17267,Peru,Paraguay,1,2018
17678,Peru,Paraguay,1,2018
19004,Peru,Paraguay,1,2018
18011,Peru,Trinidad and Tobago,1,2018
18910,Peru,Uruguay,1,2018
16981,Peru,Venezuela,-1,2018
17211,Peru,Venezuela,1,2018
17866,Peru,Venezuela,-1,2018
16045,Philippines,Afghanistan,-1,2018
15981,Philippines,Azerbaijan,-1,2018
17108,Philippines,Bahrain,1,2018
18483,Philippines,Bahrain,-1,2018
16633,Philippines,Cambodia,1,2018
16734,Philippines,Indonesia,1,2018
18701,Philippines,Indonesia,-1,2018
18592,Philippines,Kyrgyzstan,1,2018
16728,Philippines,Laos,1,2018
16016,Philippines,Malaysia,-1,2018
18804,Philippines,Malaysia,-1,2018
17356,Philippines,Maldives,1,2018
16378,Philippines,Myanmar,-1,2018
16592,Philippines,Nepal,1,2018
18911,Philippines,Nepal,1,2018
17980,Philippines,North Korea,1,2018
18533,Philippines,North Korea,-1,2018
16525,Philippines,Papua New Guinea,1,2018
18695,Philippines,Singapore,-1,2018
16340,Philippines,Taiwan,1,2018
16745,Philippines,Thailand,-1,2018
18705,Philippines,Thailand,-1,2018
17462,Philippines,Uzbekistan,-1,2018
17654,Philippines,Yemen,-1,2018
19351,Philippines,Yemen,-1,2018
18556,Poland,Armenia,1,2018
17740,Poland,Czech Republic,1,2018
18500,Poland,Denmark,1,2018
17916,Poland,Finland,1,2018
17146,Poland,Georgia,1,2018
16508,Poland,Germany,1,2018
17437,Poland,Gibraltar,1,2018
17200,Poland,Greece,-1,2018
17679,Poland,Iceland,1,2018
19312,Poland,Kazakhstan,1,2018
16187,Poland,Lithuania,1,2018
18177,Poland,Lithuania,-1,2018
19537,Poland,Mexico,-1,2018
19425,Poland,Montenegro,1,2018
18084,Poland,Netherlands,-1,2018
18219,Poland,Northern Ireland,1,2018
18293,Poland,Portugal,-1,2018
17564,Poland,Republic of Ireland,1,2018
19041,Poland,Romania,1,2018
15982,Poland,Scotland,-1,2018
16559,Poland,Scotland,-1,2018
17838,Poland,Serbia,1,2018
18662,Poland,Slovenia,-1,2018
16700,Poland,Switzerland,-1,2018
19501,Poland,Uruguay,-1,2018
16399,Portugal,Albania,-1,2018
18484,Portugal,Andorra,1,2018
16701,Portugal,Argentina,1,2018
16634,Portugal,Armenia,1,2018
18254,Portugal,Austria,-1,2018
17981,Portugal,Belgium,1,2018
17895,Portugal,Bulgaria,-1,2018
15983,Portugal,Cameroon,1,2018
16982,Portugal,Cape Verde,-1,2018
19149,Portugal,Chile,-1,2018
18951,Portugal,Cyprus,1,2018
17510,Portugal,Denmark,1,2018
18199,Portugal,Estonia,1,2018
19251,Portugal,Faroe Islands,1,2018
17375,Portugal,France,-1,2018
16260,Portugal,Ghana,1,2018
18350,Portugal,Gibraltar,1,2018
16122,Portugal,Greece,-1,2018
18853,Portugal,Hungary,1,2018
18233,Portugal,Iceland,-1,2018
18652,Portugal,Latvia,1,2018
19105,Portugal,Mexico,-1,2018
19175,Portugal,Mexico,1,2018
18045,Portugal,Norway,1,2018
19502,Portugal,Saudi Arabia,1,2018
16948,Portugal,Serbia,1,2018
18912,Portugal,Sweden,-1,2018
19463,Portugal,Switzerland,1,2018
19558,Portugal,United States,-1,2018
18300,Portugal,Wales,1,2018
16341,Puerto Rico,Curaçao,-1,2018
18557,Puerto Rico,Curaçao,-1,2018
16361,Puerto Rico,French Guiana,-1,2018
16400,Puerto Rico,Grenada,-1,2018
17128,Puerto Rico,Grenada,1,2018
18010,Puerto Rico,United States,-1,2018
16898,Qatar,Algeria,1,2018
16560,Qatar,Australia,1,2018
18789,Qatar,Azerbaijan,-1,2018
15984,Qatar,Bahrain,-1,2018
16810,Qatar,Bahrain,-1,2018
19644,Qatar,Bahrain,-1,2018
17357,Qatar,Bhutan,1,2018
17511,Qatar,China PR,1,2018
19352,Qatar,China PR,-1,2018
19464,Qatar,Curaçao,-1,2018
19516,Qatar,Czech Republic,-1,2018
16756,Qatar,Estonia,1,2018
17867,Qatar,Hong Kong,1,2018
19559,Qatar,Iceland,-1,2018
16284,Qatar,Indonesia,-1,2018
16791,Qatar,Iran,-1,2018
18820,Qatar,Iran,-1,2018
18309,Qatar,Iraq,1,2018
15921,Qatar,Jordan,1,2018
15919,Qatar,Kuwait,1,2018
16462,Qatar,Lebanon,1,2018
19622,Qatar,Liechtenstein,-1,2018
17610,Qatar,Maldives,1,2018
18753,Qatar,Moldova,-1,2018
16595,Qatar,North Korea,1,2018
18978,Qatar,North Korea,-1,2018
16762,Qatar,Oman,-1,2018
16428,Qatar,Peru,-1,2018
18602,Qatar,Russia,1,2018
18440,Qatar,Serbia,1,2018
17324,Qatar,Singapore,1,2018
19374,Qatar,Singapore,1,2018
16962,Qatar,Slovenia,1,2018
19091,Qatar,South Korea,1,2018
18558,Qatar,Syria,1,2018
17680,Qatar,Turkey,-1,2018
19227,Qatar,Turkmenistan,1,2018
16449,Qatar,Uzbekistan,1,2018
18428,Qatar,Uzbekistan,-1,2018
19635,Qatar,Yemen,1,2018
17409,Raetia,Franconia,1,2018
18058,Raetia,Padania,-1,2018
16309,Raetia,Sealand,-1,2018
18792,Raetia,Tamil Eelam,-1,2018
19058,Republic of Ireland,Austria,-1,2018
18061,Republic of Ireland,Belarus,-1,2018
17706,Republic of Ireland,Bosnia and Herzegovina,1,2018
19553,Republic of Ireland,Denmark,-1,2018
17070,Republic of Ireland,England,-1,2018
17435,Republic of Ireland,Georgia,1,2018
18454,Republic of Ireland,Georgia,1,2018
17500,Republic of Ireland,Germany,1,2018
16503,Republic of Ireland,Gibraltar,1,2018
18894,Republic of Ireland,Iceland,-1,2018
19384,Republic of Ireland,Moldova,1,2018
18018,Republic of Ireland,Netherlands,-1,2018
16336,Republic of Ireland,Oman,1,2018
18331,Republic of Ireland,Oman,1,2018
16945,Republic of Ireland,Poland,-1,2018
16209,Republic of Ireland,Portugal,-1,2018
17142,Republic of Ireland,Scotland,-1,2018
15965,Republic of Ireland,Serbia,-1,2018
19334,Republic of Ireland,Serbia,-1,2018
17961,Republic of Ireland,Slovakia,-1,2018
18222,Republic of Ireland,Sweden,-1,2018
17887,Republic of Ireland,Switzerland,1,2018
16064,Republic of Ireland,Turkey,-1,2018
16693,Republic of Ireland,United States,1,2018
18955,Republic of Ireland,Uruguay,1,2018
18831,Republic of Ireland,Wales,-1,2018
17213,Romani people,Ellan Vannin,-1,2018
18004,Romani people,Padania,-1,2018
18259,Romania,Albania,-1,2018
16170,Romania,Algeria,-1,2018
15985,Romania,Argentina,-1,2018
19272,Romania,Armenia,1,2018
19092,Romania,Chile,1,2018
18012,Romania,DR Congo,-1,2018
16702,Romania,Denmark,1,2018
18868,Romania,Denmark,-1,2018
16949,Romania,Faroe Islands,1,2018
17512,Romania,Finland,-1,2018
18110,Romania,Georgia,1,2018
17438,Romania,Greece,-1,2018
16509,Romania,Hungary,-1,2018
19375,Romania,Kazakhstan,1,2018
